,name,cost,address,org_name
1142,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. МЕДИСОРБ,"24,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1143,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. УСОЛЬЕ-СИБИРСКИЙ ХФК,"25,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1144,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ФАРМСТАНДАРТ,"28,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1145,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. АТОЛЛОЗОН,"35,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1146,ПАРАЦЕТАМОЛ ВЕЛФАРМ 500МГ. №20 ТАБ. ВЕЛФАРМ,"46,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1147,ПАРАЦЕТАМОЛ-АЛЬТФАРМ 250МГ. №10 СУПП.РЕКТ. АЛЬТФАРМ,"55,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1148,ПАРАЦЕТАМОЛ ДЕТСКИЙ 250МГ. №10 СУПП. ТУЛЬСКАЯ ФФ,"58,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1149,ПАРАЦЕТАМОЛ 25МГМЛ. 100МЛ. Р-Р ДПРИЕМА ВНУТРЬ ФЛ. РОЗЛЕКС,"60,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1150,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. АТОЛЛОЗОН,"67,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1151,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ОБНОВЛЕНИЕ,"74,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1152,"ПАРАЦЕТАМОЛ-АКОС 2,4 120МГ5МЛ. 100МЛ. СУСП. ФЛ. (СИРОП) СИНТЕЗ","75,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1153,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 100Г. СУСП. КЛУБНИКА ФЛ. ФАРМСТАНДАРТ,"77,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1154,ПАРАЦЕТАМОЛ ЭКСТРАТАБ 500МГ.+150МГ. №10 ТАБ.,"78,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1155,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 100МЛ. СУСП. ФЛ.+МЕРНАЯ ЛОЖКА КИРОВСКАЯ ФФ,"84,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1156,ПАРАЦЕТАМОЛ 500МГ. №12 ТАБ.ШИП. ТУБА ОБНОВЛЕНИЕ,"138,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1157,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 200Г. СУСП. АПЕЛЬСИН ФЛ. ФАРМСТАНДАРТ,"139,00",Красноярск Октябрьский Свободный 50,Аптека «Аптека Эконом»
1158,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. ФАРМСТАНДАРТ,"11,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1159,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. МЕДИСОРБ,"23,50",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1160,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ДАЛЬХИМФАРМ,"24,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1161,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ФАРМСТАНДАРТ,"27,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1162,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. АТОЛЛОЗОН,"36,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1163,ПАРАЦЕТАМОЛ-АЛЬТФАРМ 250МГ. №10 СУПП.РЕКТ. АЛЬТФАРМ,"55,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1164,ПАРАЦЕТАМОЛ 25МГМЛ. 100МЛ. Р-Р ДПРИЕМА ВНУТРЬ ФЛ. РОЗЛЕКС,"64,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1165,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. АТОЛЛОЗОН,"67,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1166,"ПАРАЦЕТАМОЛ-АКОС 2,4 120МГ5МЛ. 100МЛ. СУСП. ФЛ. (СИРОП) СИНТЕЗ","75,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1167,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ОБНОВЛЕНИЕ,"78,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1168,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 100МЛ. СУСП. ФЛ.+МЕРНАЯ ЛОЖКА КИРОВСКАЯ ФФ,"88,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1169,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 100Г. СУСП. КЛУБНИКА ФЛ. ФАРМСТАНДАРТ,"101,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1170,ПАРАЦЕТАМОЛ 500МГ. №12 ТАБ.ШИП. ТУБА ОБНОВЛЕНИЕ,"116,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1171,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 200Г. СУСП. АПЕЛЬСИН ФЛ. ФАРМСТАНДАРТ,"139,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1172,ПАРАЦЕТАМОЛ ЭКСТРАТАБ 500МГ.+150МГ. №20 ТАБ.,"147,00",Красноярск Советский Октябрьская 1,Аптека «Аптека Эконом»
1173,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. ФАРМСТАНДАРТ,"11,50",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1174,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. МЕДИСОРБ,"24,50",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1175,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ФАРМСТАНДАРТ,"26,50",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1176,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. АТОЛЛОЗОН,"36,50",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1177,ПАРАЦЕТАМОЛ-АЛЬТФАРМ 250МГ. №10 СУПП.РЕКТ. АЛЬТФАРМ,"55,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1178,ПАРАЦЕТАМОЛ 25МГМЛ. 100МЛ. Р-Р ДПРИЕМА ВНУТРЬ ФЛ. РОЗЛЕКС,"64,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1179,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. АТОЛЛОЗОН,"67,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1180,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ОБНОВЛЕНИЕ,"70,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1181,"ПАРАЦЕТАМОЛ-АКОС 2,4 120МГ5МЛ. 100МЛ. СУСП. ФЛ. (СИРОП) СИНТЕЗ","75,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1182,ПАРАЦЕТАМОЛ ЭКСТРАТАБ 500МГ.+150МГ. №10 ТАБ.,"77,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1183,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 100Г. СУСП. КЛУБНИКА ФЛ. ФАРМСТАНДАРТ,"98,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1184,ПАРАЦЕТАМОЛ ЭКСТРАТАБ 500МГ.+150МГ. №20 ТАБ.,"105,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1185,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 200Г. СУСП. АПЕЛЬСИН ФЛ. ФАРМСТАНДАРТ,"138,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1186,ПАРАЦЕТАМОЛ 500МГ. №12 ТАБ.ШИП. ТУБА ОБНОВЛЕНИЕ,"152,00",Красноярск Советский 9 мая 38а,Аптека «Аптека Эконом»
1187,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. ФАРМСТАНДАРТ,"11,50",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1188,ПАРАЦЕТАМОЛ МЕДИСОРБ 500МГ. №20 ТАБ. МЕДИСОРБ,"23,50",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1189,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ФАРМСТАНДАРТ,"27,50",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1190,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. УСОЛЬЕ-СИБИРСКИЙ ХФК,"34,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1191,ПАРАЦЕТАМОЛ 500МГ. №10 ТАБ. АТОЛЛОЗОН,"36,50",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1192,ПАРАЦЕТАМОЛ 25МГМЛ. 100МЛ. Р-Р ДПРИЕМА ВНУТРЬ ФЛ. РОЗЛЕКС,"47,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1193,ПАРАЦЕТАМОЛ ДЕТСКИЙ 250МГ. №10 СУПП. ТУЛЬСКАЯ ФФ,"59,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1194,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. АТОЛЛОЗОН,"71,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1195,"ПАРАЦЕТАМОЛ-АКОС 2,4 120МГ5МЛ. 100МЛ. СУСП. ФЛ. (СИРОП) СИНТЕЗ","76,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1196,ПАРАЦЕТАМОЛ 500МГ. №20 ТАБ. ОБНОВЛЕНИЕ,"78,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1197,ПАРАЦЕТАМОЛ 500МГ. №12 ТАБ.ШИП. ТУБА ОБНОВЛЕНИЕ,"102,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1198,ПАРАЦЕТАМОЛ ДЕТСКИЙ 120МГ5МЛ. 200Г. СУСП. АПЕЛЬСИН ФЛ. ФАРМСТАНДАРТ,"151,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1199,ПАРАЦЕТАМОЛ ЭКСТРАТАБ 500МГ.+150МГ. №20 ТАБ.,"163,00",Красноярск Советский Молокова 15,Аптека «Аптека Эконом»
1200,Парацетамол таб.шип. 500мг №12,"143,00",Красноярск Советский Батурина 20,Аптека «Аптека Здравсити (Живика)»
1201,"Парацетамол сусп. для детей 120мг5мл 2,4 апельсин 200мл","148,00",Красноярск Советский Батурина 20,Аптека «Аптека Здравсити (Живика)»
1202,Парацетамол таб.шип. 500мг №12,"143,00",Красноярск Железнодорожный Красномосковская 1а,Аптека «Аптека Здравсити (Живика)»
1203,"Парацетамол сусп. для детей 120мг5мл 2,4 апельсин 200мл","148,00",Красноярск Железнодорожный Красномосковская 1а,Аптека «Аптека Здравсити (Живика)»
1204,Парацетамол тб 500мг N 20,"54,00",Красноярск Центральный Мартынова 20,Аптека «Аптека от склада»
1205,Парацетамол Велфарм тб 500 мг N 20,"71,30",Красноярск Центральный Мартынова 20,Аптека «Аптека от склада»
1206,Парацетамол детский суппозитории ректальные 250мг N 10,"76,00",Красноярск Центральный Мартынова 20,Аптека «Аптека от склада»
1207,Парацетамол сусп 120 мг5 мл 100 г клубничная N 1,"78,80",Красноярск Центральный Мартынова 20,Аптека «Аптека от склада»
1208,Парацетамол Озон тб 500мг N20,"83,10",Красноярск Центральный Мартынова 20,Аптека «Аптека от склада»
1209,Парацетамол тб 500мг N 20,"54,00",Красноярск Ленинский Им.Газеты Красноярский Рабочий 48,Аптека «Аптека от склада»
1210,Парацетамол детский суппозитории ректальные 250мг N 10,"76,00",Красноярск Ленинский Им.Газеты Красноярский Рабочий 48,Аптека «Аптека от склада»
